seed_id,from_login_id,to_expert_login_id,question_title,question_text,is_public,created_at
q_189,id_s_269,id_e_117,카페운영 활동에서 팀장 역할을 맡게 됐는데 부담됩니다.,진로를 확정하기보다는 탐색 증거를 만들고 싶은 상황입니다. 제가 제안해서 시작한 활동이라 팀장을 맡게 됐습니다. 친구들이 편하게 참여하면서도 결과물을 남기려면 어떤 방식으로 운영해야 할까요? 제가 바로 해볼 수 있는 첫 단계를 구체적으로 알려주세요.,1,2026-05-10T21:20:00
q_190,id_s_280,id_e_124,"환경보호 분야와 관련된 책, 영상, 현장 경험 중 무엇부터 해야 할까요?","아직 결과물은 없지만 관련 자료를 모으기 시작한 상황입니다. 관심 분야를 넓히고 싶은데 책을 읽어야 할지, 영상을 봐야 할지, 직접 체험을 해야 할지 모르겠습니다. 순서를 정하는 기준이 궁금합니다. 실패했을 때 어떻게 기록하면 좋을지도 궁금합니다.",0,2026-05-11T06:20:00
q_191,id_s_291,id_e_131,공예 활동을 취미가 아니라 프로젝트처럼 발전시키고 싶습니다.,"친구 두 명과 방과 후 프로젝트를 시작하려는 상황입니다. 지금은 재미로만 하고 있는데, 조금 더 제대로 된 활동으로 만들어 보고 싶습니다. 주제 선정부터 결과 공유까지 어떤 흐름으로 잡으면 좋을까요? 학생 수준에서 무리하지 않는 범위로 조언 부탁드립니다.",1,2026-05-11T15:20:00
q_192,id_s_002,id_e_138,반려동물커뮤니티 분야에서 흔히 하는 오해나 실수가 있을까요?,고등학교 수행평가와 개인 관심사를 연결하려는 상황입니다. 처음 시작하는 입장에서 겉으로 보이는 모습만 보고 판단할까 봐 걱정됩니다. 실제 현장이나 활동 경험에서 느낀 오해를 알려주시면 도움이 될 것 같습니다. 나중에 다시 질문드릴 때 어떤 결과를 가져오면 좋을까요?,1,2026-05-12T00:20:00
q_193,id_s_013,id_e_145,독서모임 활동을 처음 시작할 때 혼자 해볼 만한 일이 있을까요?,"중학교 동아리에서 작은 발표를 준비하는 상황입니다. 요즘 이 분야에 관심이 생겼는데, 주변에 같이 하는 친구가 많지 않습니다. 혼자 시작해도 의미 있는 활동과 한 달 안에 남길 수 있는 기록 방식이 궁금합니다. 제가 바로 해볼 수 있는 첫 단계를 구체적으로 알려주세요.",1,2026-05-12T09:20:00
q_194,id_s_024,id_e_002,수학 포트폴리오를 만들 때 보여줘야 하는 핵심이 뭘까요?,"학교 밖 커뮤니티나 온라인 모임 참여를 고민하는 상황입니다. 좋아한다는 말만으로는 부족할 것 같아서 작은 포트폴리오를 만들고 싶습니다. 완성작, 과정 기록, 피드백 중 무엇을 더 중요하게 봐야 할까요? 실패했을 때 어떻게 기록하면 좋을지도 궁금합니다.",1,2026-05-12T18:20:00
q_195,id_s_035,id_e_009,학교 수업에서 배운 내용을 카페운영 활동으로 연결하고 싶습니다.,"진로를 확정하기보다는 탐색 증거를 만들고 싶은 상황입니다. 수업 시간에 배운 내용이 재미있었는데, 이 활동과 연결하면 더 깊게 탐구할 수 있을 것 같습니다. 선생님께 제안할 만한 작은 프로젝트 형태가 있을까요? 학생 수준에서 무리하지 않는 범위로 조언 부탁드립니다.",1,2026-05-13T03:20:00
q_196,id_s_046,id_e_016,환경보호 분야에 관심은 있지만 실력이 부족해서 시작이 망설여집니다.,아직 결과물은 없지만 관련 자료를 모으기 시작한 상황입니다. 관심은 큰데 막상 해보면 결과물이 어설퍼서 금방 포기하게 됩니다. 초보자가 실력을 확인하면서도 지치지 않게 연습하는 방법을 알고 싶습니다. 나중에 다시 질문드릴 때 어떤 결과를 가져오면 좋을까요?,1,2026-05-13T12:20:00
q_197,id_s_057,id_e_023,공연기획 모임을 친구들과 운영한다면 어떤 규칙이 필요할까요?,친구 두 명과 방과 후 프로젝트를 시작하려는 상황입니다. 친구 몇 명과 공연기획 관련 활동을 해보려고 합니다. 처음에는 재미있게 시작해도 역할 분담이나 일정 때문에 흐지부지될까 봐 걱정됩니다. 제가 바로 해볼 수 있는 첫 단계를 구체적으로 알려주세요.,1,2026-05-13T21:20:00
q_198,id_s_068,id_e_030,반려동물커뮤니티 분야가 진로로 이어질 수 있는지 현실적으로 확인하고 싶습니다.,고등학교 수행평가와 개인 관심사를 연결하려는 상황입니다. 반려동물커뮤니티에 관심이 있지만 이걸 직업이나 활동 방향으로 삼아도 되는지 잘 모르겠습니다. 좋아하는 마음과 실제 진로 가능성을 어떻게 구분하면 좋을까요? 실패했을 때 어떻게 기록하면 좋을지도 궁금합니다.,1,2026-05-14T06:20:00
q_199,id_s_079,id_e_037,독서모임 활동을 생활기록부나 자기소개서에 쓰려면 어떤 깊이가 필요할까요?,중학교 동아리에서 작은 발표를 준비하는 상황입니다. 단순 체험으로 끝내지 않고 제 관심과 성장 과정이 보이게 만들고 싶습니다. 어떤 질문을 잡고 어떤 증거를 남겨야 의미 있는 활동이 될까요? 학생 수준에서 무리하지 않는 범위로 조언 부탁드립니다.,0,2026-05-14T15:20:00
q_200,id_s_090,id_e_044,사회혁신 분야를 잘하는 사람들은 초반에 무엇을 다르게 하나요?,학교 밖 커뮤니티나 온라인 모임 참여를 고민하는 상황입니다. 자료를 찾아보면 다들 결과가 좋아 보여서 더 어렵게 느껴집니다. 초반에 시행착오를 줄이는 습관이나 관찰 포인트가 있다면 알고 싶습니다. 나중에 다시 질문드릴 때 어떤 결과를 가져오면 좋을까요?,1,2026-05-15T00:20:00
